Nome,Latitudine,Longitudine,Categoria
SLIDE Lounge,45.4529303,9.180001299999999,bar
The Doping Bar,45.4531584,9.179171199999999,bar
Bar Duomo,45.4638382,9.193251900000002,bar
Vogue Bar,45.4570787,9.1836521,bar
"VETRA - Cocktails, Beer & Wine bar",45.4570839,9.1833107,bar
Tram,45.4638776,9.1871456,bar
Bar Duomo,45.4645968,9.188307199999999,bar
Nouveau bar moderne,45.4686105,9.194406299999999,bar
Tropical Bar,45.4516353,9.1749645,bar
Wave Cocktail Bar,45.4592557,9.177332,bar
Lido Liquor Bar,45.4564769,9.1733171,bar
Bar Matricola,45.4604782,9.1765664,bar
Vanny Bar,45.4590225,9.171045,bar
Key Bar,45.4558683,9.1663297,bar
Green Bar,45.45844959999999,9.1718739,bar
Bar Bianco,45.4736218,9.1774836,bar
Bar Condor,45.477014,9.1921605,bar
Bar Tabacchi Sant'Alessandro,45.4611087,9.186195699999999,bar
Malibu cocktail bar,45.4759049,9.2049585,bar
Cento Caffè,45.4903787,9.101092399999999,cafe
Caffe Diemme Galateria Lory,45.4915658,9.100863000000002,cafe
Santa sfizi e caffé,45.49028029999999,9.1061668,cafe
Mabe's Caffè,45.4932629,9.0772515,cafe
Palm Beach Caffe,45.4910165,9.1159228,cafe
Metro Market Cafè,45.4862274,9.137296599999999,cafe
Caffetteria Little Bar,45.4664132,9.1284037,cafe
Il Cafetero Specialty Coffee Milan,45.4675795,9.1386789,cafe
Caffe Gio,45.466443,9.136683,cafe
Caffè Ottolina Milano,45.4658013,9.136596899999999,cafe
12oz,45.4898154,9.1270651,cafe
VIVA | PANCAFFE' ☕️ | BAR | SAN SIRO,45.4683082,9.131874,cafe
Bar Atlantic Esselunga,45.472228,9.1206738,cafe
PanCaffè - Briciole di Grano,45.4672768,9.1304199,cafe
Panificio Caffetteria Triticum,45.4661246,9.136560099999999,cafe
Four Seasons Cafe,45.4641932,9.1365225,cafe
Caffé Jesi,45.4679954,9.1374474,cafe
Chiosco Bar da Mara,45.4864597,9.136623799999999,cafe
Adelaide Cafe,45.4752103,9.1381493,cafe
El Cafe Del Cantón,45.4629027,9.1277805,cafe
Pancaffè Elisabetta’s Bakery,45.47519579999999,9.1394065,cafe
Semplice Caf,45.4647691,9.140433,cafe
Lawson coffee shop,45.5003442,9.1283592,cafe
Coccole E Caffé,45.4971738,9.1309691,cafe
Bar Caffè Lisa,45.4952839,9.1395568,cafe
Bar Bonola MM1,45.4969756,9.110089799999999,cafe
Icegreen gelateria caffetteria viale certosa,45.5035923,9.1223601,cafe
Gallarate 131 Cafe - Bistrot,45.4971074,9.131136099999999,cafe
Bar Atlantic Esselunga,45.50678749999999,9.1386333,cafe
Rossano,45.4987237,9.141316699999999,cafe
Bar Paticceria Gelateria Central Park SAS,45.5023727,9.1275614,cafe
Davide'S Bar,45.5044074,9.1071273,cafe
Asia Restaurant Coffee,45.4996197,9.1248191,cafe
Wu Chao Li,45.4952829,9.1395584,cafe
Cafe' Beverly,45.4958817,9.1144946,cafe
Bar Caffetteria Chiara,45.502747,9.124761399999999,cafe
Cilea Caffè Tabacchi,45.4973587,9.1062566,cafe
Pimpinella,45.4964985,9.1134148,cafe
Fotocafe',45.5192871,9.1454496,cafe
Caffetteria,45.49510129999999,9.1433573,cafe
Caffé Roserio,45.5176701,9.1196125,cafe
Peter Pan Cafe',45.4995538,9.149240299999999,cafe
Caffè 6 Milano,45.5131398,9.140155199999999,cafe
Hartsfield coffee shop,45.5003442,9.1283592,cafe
Bar Come Stai Caffè,45.5156857,9.1393621,cafe
CAFFETERIA (caffè INCAS),45.5160019,9.1276256,cafe
Mirtillo's Bar Coffee,45.5178275,9.1356937,cafe
Caffetteria 121,45.4949308,9.1402872,cafe
Bar Fortuna,45.4986807,9.144309699999999,cafe
La Caffetteria,45.5194659,9.1491446,cafe
Bar Affori Specialty Coffee,45.5172005,9.1712776,cafe
Patry's Bar,45.506699,9.168043299999999,cafe
Coffee House,45.5195216,9.170082299999999,cafe
Macondo Cafe,45.5023195,9.1624759,cafe
Romeo 18,45.5199665,9.1692053,cafe
Scudo Cafė,45.5037615,9.164966,cafe
Bar caffè mokito,45.5194039,9.1701521,cafe
Aks cafe,45.5218783,9.162949,cafe
Coffee Bar Marano,45.5072261,9.1621655,cafe
Bar Pizzeria Plaza Café,45.5167022,9.169289,cafe
Bar pizzeria al trancio con cucina,45.5122,9.132864999999999,cafe
Enoteca Paninoteca Cafe Giorgia,45.5101626,9.132805,cafe
Via antona traversi,45.5195472,9.1431217,cafe
Panino & Co.,45.5020836,9.1650002,cafe
La Cialdina,45.5047846,9.1761552,cafe
CULTcafè,45.4970679,9.1862572,cafe
Pane Caffė,45.5017272,9.1900743,cafe
Antica Bottega del Caffè,45.5027063,9.176462299999999,cafe
Ottolina Café Imbonati,45.5011975,9.183795199999999,cafe
Cheamor Di Caffe' S.r.l.,45.50021,9.196648699999999,cafe
Sweet Salty & Coffee Milano,45.5019675,9.175916899999999,cafe
Bar Fahrenheit,45.5013032,9.1889047,cafe
Bar 033 coffee & wine Milano,45.4987231,9.1945511,cafe
Emy Bar,45.4982601,9.1844171,cafe
Elvi,45.4985438,9.1820386,cafe
Chiccotosto,45.5104793,9.1885932,cafe
Mamusca,45.5022707,9.175349899999999,cafe
Fashion Cafe,45.5003612,9.1644834,cafe
Cléophée Café,45.5149119,9.211766599999999,cafe
Deming coffee shop,45.5234786,9.2124396,cafe
AloPanCafe,45.5154692,9.211521099999999,cafe
Caffè del duca,45.5287878,9.190857399999999,cafe
Batita café,45.5142348,9.212628300000002,cafe
B Art Café,45.5114721,9.2092873,cafe
fady caffe del barista,45.5238343,9.1926863,cafe
Torrefazione & Vendita Caffé,45.5055172,9.197517999999999,cafe
Sinfonia Caffè,45.5151036,9.2118571,cafe
Pane e Latte,45.5161995,9.2030876,cafe
Caffè Bonomi,45.50836030000001,9.2013189,cafe
El Cafe De Milan 2,45.5102556,9.176362899999999,cafe
Yuji Itadori tea club,45.5091915,9.2124471,cafe
Sarcafe,45.5178142,9.2097199,cafe
Virgin Active Cafè,45.5216572,9.2152672,cafe
Bar la gaina,45.5326476,9.1956831,cafe
Cleá Caffetteria,45.5332424,9.1934065,cafe
Pura Vida,45.5185945,9.1923668,cafe
EMPIRE CAFE',45.4887869,9.2111073,cafe
Giorgia's Cafè,45.48795330000001,9.211729499999999,cafe
Cafe' Al Posto Giusto,45.4882891,9.2100479,cafe
Farini Café 27,45.4888371,9.182434899999999,cafe
Carpe Diem Cafe,45.5017663,9.199751000000001,cafe
Café Galli,45.4915901,9.1837085,cafe
Automatic Bar Self-Service,45.4942558,9.185350399999999,cafe
Andren Ros Café,45.4894766,9.200638,cafe
FIRST CAFÈ,45.4918469,9.1897722,cafe
Katryn Caffé,45.4959458,9.1879761,cafe
Caffè Sudan,45.4942171,9.2061237,cafe
Niky Cafe,45.491173,9.1970647,cafe
Il Caffè Ambrosiano Milano,45.4886854,9.1912975,cafe
I Love cafè,45.5122702,9.2275201,cafe
Cafe' Villa,45.5177933,9.226027799999999,cafe
Bar Caffetteria Vins,45.51890840000001,9.226796,cafe
SUPERBAR,45.5247036,9.2174492,cafe
Jennifer cafe,45.5179118,9.2209717,cafe
Chiara Caffè,45.5013499,9.2243816,cafe
Plaza Cafè,45.5059727,9.2242883,cafe
Caffetteria Rucellai,45.5125179,9.2217936,cafe
Losa cafè,45.500539,9.211491700000002,cafe
Turkey’s Kabab,45.5006609,9.2213253,cafe
Cafe 43,45.4909869,9.2179536,cafe
Mediolan City,45.4839588,9.2061201,cafe
Shot Cafè,45.4839103,9.199353799999999,cafe
Caffè Milano,45.4945811,9.219440299999999,cafe
Caffè Pascucci,45.4839885,9.2019523,cafe
Cavallo cafe shish,45.4874089,9.2200755,cafe
COFFYNESS | Milano,45.4873024,9.198065399999999,cafe
Tentazioni Cafè,45.485659,9.203659499999999,cafe
Bar Fortuna,45.4935939,9.2187542,cafe
Non Solo Caffè,45.48277820000001,9.2297718,cafe
Segafredo Caffè - Coffee Shop SZWW,45.4857054,9.204576699999999,cafe
Caffè Napoli,45.4826837,9.2063863,cafe
Nice café,45.48238689999999,9.2034015,cafe
Juice Bar,45.48764,9.204673,cafe
Storie di Caffè,45.4857487,9.2042843,cafe
Best Cafè,45.4856652,9.2087869,cafe
Galaxy Café,45.5002468,9.2374116,cafe
Pancaffe' spuntino,45.4987099,9.233529599999999,cafe
Caffetteria Dei Portici,45.49553770000001,9.2289976,cafe
Bar Padova Caffè,45.5007575,9.2362355,cafe
Il Caffe Della Terra,45.5006454,9.2213206,cafe
Pastry Cafe Torres,45.4967621,9.2305216,cafe
Pan per focaccia,45.5121396,9.224197,cafe
Central Cafe,45.4819199,9.1998286,cafe
Via siusi,45.4930083,9.2344067,cafe
Piccolo Bistrot Caffè,45.4830686,9.2341399,cafe
Prince cafe’ e bistro’,45.48199349999999,9.2130368,cafe
Acafè,45.4859612,9.2040952,cafe
Just Café,45.4818674,9.227682699999999,cafe
Daily Café,45.5048451,9.246282899999999,cafe
Fluid Cafe Milano,45.499887,9.2403579,cafe
Pane Bianco,45.5028101,9.247712199999999,cafe
Caffineria,45.4928798,9.2166836,cafe
Red Bar,45.4927461,9.218867200000002,cafe
coffee bar coffee land,45.5075833,9.247624199999999,cafe
Coffee Gem,45.49134309999999,9.240338999999999,cafe
Bar Wildt,45.4879006,9.2319841,cafe
Chicco Caffè Pasticceria Caffetteria,45.482826,9.2402675,cafe
Rombon Bakery,45.4863244,9.239821,cafe
Art Cafè,45.5030386,9.268565299999999,cafe
Caffè Vecchia Milano,45.4829248,9.240806599999999,cafe
Caffė Giannatt,45.4853082,9.2327912,cafe
B-Time café,45.48563739999999,9.2348734,cafe
Bar Caffetteria da Marco,45.497868,9.232048599999999,cafe
Bar Living,45.5057912,9.2425081,cafe
Hemingway Cafè,45.4850608,9.2316612,cafe
Orsonero Coffee,45.4777466,9.2113014,cafe
Pause,45.4804756,9.2122393,cafe
Café Fabrique,45.4775727,9.2121318,cafe
Dream Caffè,45.479181,9.216613599999999,cafe
Le Café De Flore,45.4733437,9.2305751,cafe
Niky Bar,45.485962,9.2283026,cafe
Upcycle Bike Cafè,45.48370970000001,9.226253800000002,cafe
LUXCAFÈ,45.485961,9.226303,cafe
Crep's News & Food,45.4790008,9.226466799999999,cafe
Between the lines - Gelato & Friends,45.4855838,9.2301247,cafe
Torrefazione Pacini Degustazione,45.4829377,9.2307627,cafe
LARGO'S CAFFÈ,45.4807067,9.2364228,cafe
Caffe Incas,45.4913768,9.2300778,cafe
Caffè Bonardi,45.4795984,9.228812,cafe
Lepos Cafè,45.4791562,9.2055816,cafe
Crazy Cat Café,45.4809439,9.2034378,cafe
Caffettino,45.470848,9.2010988,cafe
LV,45.4675352,9.213222,cafe
MACHA Café,45.4727106,9.206368399999999,cafe
Coffee Express Cafe,45.4631591,9.240683599999999,cafe
Torrefazione Incas Caffè,45.4623407,9.2424125,cafe
Solerico Cafè,45.48416460000001,9.236988799999999,cafe
Joy Bar,45.4796027,9.237370199999999,cafe
Caffè Del Borgo,45.48396289999999,9.2423074,cafe
Caffè Incas,45.4858221,9.2447952,cafe
Asdrubalini,45.4649837,9.235348499999999,cafe
Il Caffè del Tabaccaio,45.48158919999999,9.244237499999999,cafe
Happy Bar,45.4825285,9.2344349,cafe
Juice Bar,45.4846947,9.2362577,cafe
Vinthiages Café,45.46614220000001,9.213198499999999,cafe
F Lounge Cafè & Restaurant,45.4639295,9.2118388,cafe
Mugs & co. Cozy cafe and Bakery,45.4615083,9.211248699999999,cafe
Nameless Cafè,45.4740349,9.2121078,cafe
New Brand Cafe,45.4768953,9.2252256,cafe
Kubla Khan Cafè,45.4632321,9.214437300000002,cafe
Gin Gin Milano 1953,45.4797233,9.2105769,cafe
Loste Café,45.4670767,9.2087934,cafe
"SWEETIE, coffee.....and more",45.4714967,9.2304171,cafe
Hardy Coffee Company,45.4537536,9.226771,cafe
Caffè Varanini Caffetteria,45.47269499999999,9.224086,cafe
Datenshi Caffe,45.4620008,9.2330322,cafe
Gil Cafe',45.4544331,9.2456189,cafe
L'officina dei sapori - Bar - Panetteria,45.473283,9.2242021,cafe
Corsica38,45.46198039999999,9.2282189,cafe
Bar Tabacchi Mecenate 25,45.454587,9.2465504,cafe
Bar Tabacchi Argonne,45.4685522,9.231048099999999,cafe
Caffe' Jesi,45.4537437,9.2267383,cafe
Bar Déjà-Vu,45.4567567,9.241963799999999,cafe
Bar Centrale Davide pad B,45.45502159999999,9.2318452,cafe
Skylight Bar,45.46229899999999,9.2231002,cafe
Il Cafferino S.A.S. di Contursi,45.4561241,9.2380911,cafe
Chri's Bar,45.47149659999999,9.2219768,cafe
Caffé Milano,45.453278,9.2217361,cafe
Al76,45.4526225,9.2476102,cafe
Caffé Nilo,45.4643074,9.2280561,cafe
Cafè Caviglia,45.4422393,9.230250999999999,cafe
Bar Sulmona,45.4448822,9.2290172,cafe
Musetti,45.4455336,9.2433046,cafe
Il panino d’oro cafe,45.46187510000001,9.234916,cafe
Bar Tabacchi Mecenate 30,45.4553325,9.244407299999999,cafe
Bar Piscinin,45.4616514,9.2388207,cafe
IQOS ILUMA PREMIUM PARTNER - BAR TABACCHI VENILLO,45.4655172,9.2297539,cafe
La Cafeteria Bar,45.448527,9.2076172,cafe
cafe,45.4551996,9.2171922,cafe
Garden Cafe',45.4579273,9.2175964,cafe
Gnammy Café,45.4552713,9.208653600000002,cafe
Caffè Milano,45.443842,9.2245235,cafe
Caffetteria Adige,45.4483227,9.2049399,cafe
Torrefazione - Coffee & Wine,45.4551813,9.215945,cafe
Griffi Caffè,45.4614032,9.2093735,cafe
Vanilla Cafė,45.4516206,9.2074874,cafe
Caffè Napoli,45.46067559999999,9.207531999999999,cafe
Victory Cafè,45.4685138,9.2145026,cafe
Caffè Promenade,45.436957,9.2417644,cafe
Coffee Art,45.4390521,9.2218356,cafe
Le Cafè Bon Ton,45.4563634,9.2234409,cafe
Caffe Mokito,45.4435738,9.2238396,cafe
Mare Culturale Urbano Food Hub - Redo Caffetteria Pasticceria,45.4401617,9.2420011,cafe
Caffè Ninfea,45.4435178,9.2238395,cafe
Sos Caffè Milano cialde e capsule compatibili,45.4576503,9.2211825,cafe
Caffeteria Tabacchi,45.4412113,9.2221655,cafe
Degustazione Caffè Giava,45.4376761,9.2206421,cafe
TONDO CAFE,45.4316004,9.244642599999999,cafe
Bar Coffee,45.4361758,9.2222413,cafe
Kappa's Cafe',45.431822,9.2437171,cafe
City Bar,45.4401488,9.2221767,cafe
Cioccolatitaliani,45.4342727,9.2400894,cafe
Miró,45.44990749999999,9.220929199999999,cafe
Da Besy Café,45.4381669,9.2193388,cafe
Caiman Bar,45.4428043,9.2222793,cafe
Bar del Corso,45.4403191,9.2231536,cafe
Soho Cafè,45.4487962,9.2196073,cafe
Ae Time Caffè,45.4428007,9.218874099999999,cafe
Art Rock Cafe,45.4489645,9.202275499999999,cafe
Sir Sandwich,45.43707200000001,9.210478,cafe
COFFEE TIME,45.4452905,9.2140297,cafe
Disigu@l Caffè,45.45259189999999,9.203057099999999,cafe
Milano Roastery,45.452197,9.2031251,cafe
Oasis Cafè Tabaccheria,45.4365033,9.2174844,cafe
Teorema Café,45.4535531,9.2147569,cafe
Il Bar di Mario & Mario,45.4434551,9.217647,cafe
My Home Café,45.4528015,9.200889799999999,cafe
Vecchia Milano,45.4435669,9.216444,cafe
Chiaravalle Bakery and Coffee,45.416115,9.2404077,cafe
Coffee Break,45.4338684,9.200888299999999,cafe
Il Caffé Del Salumiere,45.4293456,9.2035191,cafe
Gimami Cafè di Spelta loredana miriana,45.4312444,9.2010697,cafe
My Way Cafe,45.4375383,9.2001781,cafe
Mala Milano Social Club,45.43124290000001,9.2010758,cafe
Juice Bar - Milano Rogoredo,45.4336929,9.2383729,cafe
MaLù Bar,45.4392654,9.2163477,cafe
About Mi Cafe,45.4353186,9.2346539,cafe
Caffè Gurany,45.4369548,9.215535599999999,cafe
Pleasure Café,45.4488296,9.1982051,cafe
Caffè Margherita Milano,45.4461973,9.195314,cafe
Palladio Coffee Shop,45.4483425,9.1980048,cafe
Refeel Coffee & More,45.4508006,9.2009856,cafe
Coffee Lab,45.4508516,9.1969788,cafe
New Martino Caffė,45.44871,9.1958145,cafe
Bar piadineria Meeting Caffè,45.440321,9.199928,cafe
Cafe Ottolina,45.4484643,9.197313900000001,cafe
Caffetteria 48,45.4439506,9.1823999,cafe
"Lapsus Cafe, Library",45.4407131,9.1785629,cafe
Coolmorning,45.443315,9.1788747,cafe
Bgood,45.44633,9.180227799999999,cafe
Le Café,45.4385301,9.178546299999999,cafe
emerald cafe,45.4441578,9.174124800000001,cafe
Illŷ Caffè,45.4460918,9.1794648,cafe
Ècate Caffè Libreria,45.4418669,9.180872299999999,cafe
Bar Montegani,45.4371307,9.1780691,cafe
Vintage Cafè,45.4472364,9.1797714,cafe
Amanda cafe,45.4341216,9.1818152,cafe
H2O Caffè Milano,45.42536519999999,9.1676944,cafe
Brambilla's Caffè,45.445902,9.164663,cafe
FitSweet,45.4464826,9.1818803,cafe
Cafe Peleo,45.4331615,9.177613,cafe
Gelateria caffetteria Colibry,45.4048954,9.1723617,cafe
Carlotta Café,45.4242366,9.1681931,cafe
Sielda Caffè,45.394735,9.1691067,cafe
Makers Caffé,45.4058699,9.1544268,cafe
La bottega del caffè,45.4289308,9.1714136,cafe
Velvet Cafe,45.4079059,9.1517181,cafe
D&D Pancaffè,45.40884510000001,9.132054799999999,cafe
Pan Caffè Viola,45.4267287,9.1729621,cafe
Starbucks Milanofiori Assago,45.4046754,9.152332200000002,cafe
L’angolo Del Gusto & Pancaffè,45.4036807,9.1316521,cafe
Boulevardier café & bistrot,45.4054429,9.1301864,cafe
Kiss Bar,45.4037276,9.131910699999999,cafe
Autogrill,45.4197716,9.1553965,cafe
Capriccio Sas Di Cerrelli Carmine E C,45.4093422,9.1321116,cafe
Bar Atlantic Esselunga,45.4442088,9.162942,cafe
Acafè,45.4367971,9.1684618,cafe
MoveOn Café,45.44355239999999,9.1511599,cafe
Much More Caffe,45.4452289,9.1637244,cafe
ReD Cafee end more,45.4447969,9.163926799999999,cafe
Café Binda,45.4409086,9.1549068,cafe
Cafe Ottolina,45.4446764,9.1549367,cafe
Bar Belfanti,45.4440525,9.1731613,cafe
Bar Gelateria Venezia,45.4378987,9.15491,cafe
O,45.42593859999999,9.1688578,cafe
#gustoso pancaffé,45.4356525,9.154348599999999,cafe
Luciano Cafe,45.4436987,9.167613099999999,cafe
Cafè Solari 72,45.4531889,9.155726699999999,cafe
Stendhal Cafe,45.45245120000001,9.1597992,cafe
The Coffy Way Tolstoj,45.45306799999999,9.145485899999999,cafe
Cafe Stay,45.4539154,9.1704893,cafe
VERDE,45.4526076,9.1650365,cafe
Harmony Lounge Cafe,45.454114,9.158709499999999,cafe
Caffè Mania,45.4500794,9.1405871,cafe
MIMA CAFE' MILANO,45.4432366,9.139268099999999,cafe
Torakiki Caffè,45.4462226,9.1638416,cafe
Drink & Coffee,45.4529619,9.149521199999999,cafe
Deus Cafe Navigli,45.4529267,9.171097699999999,cafe
KAPE,45.4548042,9.1524622,cafe
GRAMM Cafe,45.45117270000001,9.172846300000002,cafe
MACHA Café Savona,45.4548862,9.1663811,cafe
Dona Botero Srls,45.45118979999999,9.1543003,cafe
Sunny Cafe,45.4485046,9.1252178,cafe
Sweet cafè,45.4495083,9.144640299999999,cafe
Elite cafè bistrot,45.4508436,9.1428108,cafe
Lab café,45.4532992,9.1388385,cafe
Banlieue Cafe Milano,45.4477042,9.1271118,cafe
Santiago Cafè,45.4505561,9.1372754,cafe
Caffè Il Diverso,45.4486797,9.1260269,cafe
Mama's Cafè,45.4419365,9.1211403,cafe
Caffetterie Particolari Milano - One Bar Caffè,45.4518125,9.1371857,cafe
Caffetteria Rocca,45.4429553,9.1548979,cafe
Bus Cafè Tabacchi E Valori Bollati,45.44817339999999,9.1397406,cafe
Non Solo Caffè,45.4524135,9.1252754,cafe
Art Caffe’ di Huang,45.4595606,9.1551219,cafe
BAR dei GRIMANI 咖啡厅,45.4564275,9.1552796,cafe
Caffè OL,45.4554045,9.155185399999999,cafe
Maison Cafè,45.4603429,9.1647029,cafe
Meggy's caffè,45.4430809,9.113352299999999,cafe
La Cucina del Bistrot,45.4581867,9.1368485,cafe
Boomerang Café,45.4390489,9.1098228,cafe
My Kafè,45.4551063,9.136838599999999,cafe
My Tiffany Cafè,45.4545284,9.123413500000002,cafe
Enjoy Caffè Cioccolateria Gelateria,45.4485178,9.1392993,cafe
Vintage Café,45.465811,9.1516994,cafe
Rubens cafe’,45.4670202,9.144387,cafe
C-House Cafe,45.46681359999999,9.151684,cafe
Red cafè,45.4669399,9.155764099999999,cafe
Panda Café,45.4671192,9.1493383,cafe
Colonna coffee and flowers,45.4671765,9.1483446,cafe
Bar,45.4629201,9.1277323,cafe
Bar METRÒ,45.4566858,9.117591299999999,cafe
CAKE L HUB,45.4526775,9.1046642,cafe
Chocolat Cafè,45.4659422,9.1514501,cafe
Moon,45.4727172,9.1438655,cafe
Citylife Caffe',45.4795646,9.1459522,cafe
Bar1one's,45.4708991,9.1519482,cafe
Caffè Sospeso Milano,45.461471,9.149301999999999,cafe
Pausa Caffè,45.4574566,9.1516156,cafe
Cafè Atlante,45.4777863,9.146436399999999,cafe
Torrefazione Marchese - caffetteria,45.46056369999999,9.096005,cafe
ONUS bar RANGA,45.4625846,9.0931994,cafe
La Forneria,45.4602945,9.1072376,cafe
La Bottega Delle Cialde di Di Nitto Andrea,45.4602552,9.1121406,cafe
Carta da Zucchero,45.4617085,9.0894022,cafe
Pasticceria Graziano,45.4598092,9.0949862,cafe
Picasso Cafe' Piccolo Ristorante,45.4599147,9.0961126,cafe
McDonald's,45.4712803,9.120680499999999,cafe
La Borgheria - Ristorante e Caffetteria,45.4906096,9.0738237,cafe
"Mini Market, Cafè - La Borgheria",45.4905797,9.073726599999999,cafe
Self bar,45.4776631,9.1768096,cafe
Café Le Grazie,45.465674,9.170446799999999,cafe
Cafè Imprinting,45.4878988,9.1669933,cafe
Cafè Pagano,45.4706778,9.1649824,cafe
Caffè Carducci,45.4623737,9.1738243,cafe
Caffè Teatro,45.4677544,9.1801614,cafe
Old School Café,45.4779503,9.1625414,cafe
Hollywood Café,45.4890745,9.1531935,cafe
Bar Caffe e Delizie,45.4852645,9.1591157,cafe
Juice Bar - Milano Cadorna,45.468177,9.175718999999999,cafe
O:OPS CAFE’,45.48175930000001,9.1809292,cafe
Acafè,45.4684832,9.1755819,cafe
Alimenta,45.4720402,9.1576892,cafe
CUCCA Panini e Caffe,45.4658668,9.1804392,cafe
Bar Atlantic Losanna,45.4854782,9.1646769,cafe
The Pure Café,45.480128,9.1833713,cafe
Jupito cafè,45.47638509999999,9.1841884,cafe
Bricco Café,45.4840353,9.187348,cafe
Caffè 46,45.4785206,9.192466099999999,cafe
Caffè Vergnano 1882,45.480546,9.188106699999999,cafe
Caffè Napoli,45.4781374,9.1842397,cafe
Milanese Cafè,45.4729038,9.1948218,cafe
Grand Café & Tre Marie,45.483792,9.1814041,cafe
Caffé Parigi Bar & Bistrot at Palazzo Parigi Hotel & Grand Spa,45.4734361,9.1910846,cafe
Covino Club Cafe,45.4774042,9.1922661,cafe
Café Gorille,45.4856379,9.1916256,cafe
CAFE' CLAN,45.47142059999999,9.183845999999999,cafe
Alulife Cafe,45.48068259999999,9.1926581,cafe
Caffè Sì,45.4705675,9.200705899999999,cafe
Churchill Caffè,45.4781248,9.2001648,cafe
Caffè Vergnano 1882,45.4628781,9.187949999999999,cafe
Broletto Cafe',45.4676719,9.1855584,cafe
Giornali Con Caffe,45.4615666,9.185123899999999,cafe
S Caffé,45.46074549999999,9.1874415,cafe
Pierre Café,45.46667859999999,9.1861684,cafe
Giorgi's Bar Café,45.4629852,9.1858857,cafe
cafe,45.4572961,9.1992576,cafe
Caffè Carlino,45.4630337,9.1886339,cafe
Vigentina Cafe,45.4556292,9.1955238,cafe
Caffè Napoli,45.4592967,9.181003,cafe
Caffè Milano,45.4672074,9.1834243,cafe
Café Trussardi by Giancarlo Perbellini,45.4669538,9.1890925,cafe
NOWHERE - Coffee & Community,45.4598911,9.176891099999999,cafe
Good Morning Cafè,45.4577186,9.1687756,cafe
Negozio Navigli,45.45218089999999,9.1760909,cafe
Hygge,45.4583983,9.1766068,cafe
Café Gorizia,45.45479040000001,9.1726532,cafe
TIME CAFÈ,45.4601863,9.1888088,cafe
Amadeus Coffee & Shop,45.45878279999999,9.1809274,cafe
Cafè Moroneotto,45.4682378,9.191643599999999,cafe
Le Due Corone,45.5079514,9.125708099999999,alcohol
Call Me Wine,45.5044466,9.1241735,alcohol
Deposito Generi di Monopolio,45.5118201,9.2017084,alcohol
Dal 1939 Enoteca Liquoreria VINICOLA ROTONDI. Vendita vini e distillati. Liquor store a Milano,45.4887423,9.190658599999999,alcohol
